"","weight","stratum","psu","qn8"
"8680",2.4278,101,540390,1
"8681",3.3978,101,540390,NA
"8682",0.8535,101,540390,1
"8683",3.3978,101,540390,NA
"8684",3.3978,101,540390,NA
"8685",0.8535,101,540390,NA
"8686",1.1945,101,540390,1
"8687",1.1945,101,540390,1
"8688",0.8757,101,540390,1
"8689",1.5941,101,540390,NA
"8690",2.2702,101,540390,1
"8691",1.0063,101,540390,1
"8692",1.433,101,540390,1
"8693",1.433,101,540390,NA
"8694",1.433,101,540390,NA
"8695",1.5941,101,540390,NA
"8696",1.5941,101,540390,NA
"8697",1.2751,101,540390,NA
"8698",1.2751,101,540390,1
"8699",1.2751,101,540390,NA
"8700",1.2751,101,540390,1
"8701",1.6399,101,540390,NA
"8702",2.5352,101,540390,1
"8703",1.219,101,540390,1
"8704",1.9318,101,540390,1
"8705",2.5352,101,540390,1
"8706",1.5997,101,540390,1
"8707",1.0081,101,540390,NA
"8708",1.5817,101,540390,NA
"8709",1.0081,101,540390,1
"8710",1.0081,101,540390,1
"8711",1.0081,101,540390,NA
"8712",1.0081,101,540390,2
"8713",1.5817,101,540390,NA
"8714",1.0081,101,540390,1
"8715",1.5817,101,540390,1
"8716",0.3865,101,540390,1
"8717",1.5817,101,540390,1
"8718",1.5817,101,540390,NA
"8719",1.0081,101,540390,1
"8720",1.5817,101,540390,1
"8721",1.0081,101,540390,1
"8722",1.5477,101,540390,1
"8723",2.3012,101,540390,1
"8724",1.5477,101,540390,1
"8725",2.3012,101,540390,1
"8726",2.3012,101,540390,NA
"8727",2.3012,101,540390,2
"8728",1.5477,101,540390,NA
"8729",1.5477,101,540390,1
"8730",1.5477,101,540390,NA
"8731",2.3012,101,540390,1
"8732",1.2648,101,540390,NA
"8733",2.3012,101,540390,1
"8734",1.5477,101,540390,1
"8735",1.4521,101,540390,2
"8736",1.2365,101,540390,2
"8737",1.2365,101,540390,1
"8738",1.4521,101,540390,1
"8739",0.7743,101,540390,1
"8740",0.7199,101,540390,NA
"8741",1.2365,101,540390,NA
"8742",1.4521,101,540390,2
"8743",1.2365,101,540390,1
"8744",1.4521,101,540390,NA
"8745",1.2365,101,540390,1
"8746",1.7609,101,540390,1
"8747",1.2365,101,540390,NA
"8748",1.5477,101,540390,2
"8749",1.5477,101,540390,1
"8750",2.3012,101,540390,1
"8751",1.5477,101,540390,1
"8752",1.2648,101,540390,NA
"8753",0.7199,101,540390,1
"8754",1.2648,101,540390,1
"8755",1.2648,101,540390,1
"8756",1.2648,101,540390,NA
"8757",0.7199,101,540390,1
"8758",0.7199,101,540390,1
"8759",0.7199,101,540390,NA
"8760",1.2365,101,540390,NA
"8761",1.4521,101,540390,1
"8762",1.2365,101,540390,NA
"8763",1.2365,101,540390,NA
"8764",1.4521,101,540390,1
"8765",1.4521,101,540390,1
"8766",1.2365,101,540390,NA
"8767",1.2365,101,540390,1
"8768",1.2365,101,540390,NA
"8769",0.7199,101,540390,NA
"8770",0.7199,101,540390,NA
"8771",0.7199,101,540390,NA
"8772",1.2648,101,540390,2
"8773",0.7199,101,540390,NA
"8774",0.7199,101,540390,1
"8775",1.2648,101,540390,1
"8776",1.2648,101,540390,1
"8777",0.7199,101,540390,1
"8778",1.2648,101,540390,1
"8779",0.7199,101,540390,NA
"8780",0.7199,101,540390,NA
"8781",0.7199,101,540390,1
"8782",0.7199,101,540390,1
"8783",0.7199,101,540390,NA
"8784",0.7199,101,540390,NA
"8785",1.2648,101,540390,1
"8786",1.5477,101,540390,NA
"8787",1.5817,101,540390,1
"8788",1.0081,101,540390,NA
"8789",1.0081,101,540390,NA
"8790",1.0081,101,540390,NA
"8791",1.0081,101,540390,NA
"8792",1.5817,101,540390,1
"8793",1.5817,101,540390,1
"8794",1.0081,101,540390,2
"8795",1.5817,101,540390,NA
"8796",1.2648,101,540390,NA
"8797",1.2648,101,540390,NA
"8798",0.7199,101,540390,NA
"8799",0.4227,203,60390,1
"8800",0.4227,203,60390,1
"8801",0.3924,203,60390,2
"8802",0.3924,203,60390,1
"8803",0.4227,203,60390,2
"8804",0.3924,203,60390,1
"8805",0.3013,203,60390,NA
"8806",0.3924,203,60390,2
"8807",0.1621,203,60390,1
"8808",0.4227,203,60390,1
"8809",0.3924,203,60390,NA
"8810",0.3924,203,60390,1
"8811",0.4227,203,60390,1
"8812",0.1601,203,60390,2
"8813",0.2332,203,60390,NA
"8814",0.4168,203,60390,NA
"8815",0.5237,203,60390,1
"8816",0.3924,203,60390,2
"8817",0.4227,203,60390,2
"8818",0.3548,203,60390,1
"8819",0.3924,203,60390,NA
"8820",0.4227,203,60390,NA
"8821",0.4227,203,60390,1
"8822",0.4227,203,60390,NA
"8823",0.3924,203,60390,2
"8824",0.2332,203,60390,NA
"8825",0.1601,203,60390,NA
"8826",0.2909,203,60390,2
"8827",0.3895,203,60390,2
"8828",0.3123,203,60390,2
"8829",0.3895,203,60390,1
"8830",0.2909,203,60390,2
"8831",0.3123,203,60390,2
"8832",0.5237,203,60390,2
"8833",0.3123,203,60390,2
"8834",0.2705,203,60390,NA
"8835",0.3123,203,60390,2
"8836",0.1601,203,60390,NA
"8837",0.415,203,60390,1
"8838",0.3697,203,60390,2
"8839",0.3697,203,60390,NA
"8840",0.2762,203,60390,1
"8841",0.415,203,60390,2
"8842",0.2332,203,60390,2
"8843",0.2332,203,60390,2
"8844",0.3123,203,60390,2
"8845",0.3123,203,60390,2
"8846",0.3123,203,60390,NA
"8847",0.3123,203,60390,NA
"8848",0.2332,203,60390,NA
"8849",0.2909,203,60390,NA
"8850",0.3123,203,60390,NA
"8851",0.3697,203,60390,1
"8852",0.2955,203,60390,1
"8853",0.415,203,60390,1
"8854",0.1847,203,60390,1
"8855",0.2223,203,60390,2
"8856",0.2793,203,60390,2
"8857",0.415,203,60390,NA
"8858",0.1997,203,60390,1
"8859",0.3895,203,60390,NA
"8860",0.2909,203,60390,1
"8861",0.3123,203,60390,2
"8862",0.3123,203,60390,NA
"8863",0.2332,203,60390,2
"8864",0.415,203,60390,NA
"8865",0.415,203,60390,1
"8866",0.2762,203,60390,1
"8867",0.415,203,60390,1
"8868",0.2762,203,60390,1
"8869",0.415,203,60390,1
"8870",0.2073,203,60390,1
"8871",0.3697,203,60390,1
"8872",0.3697,203,60390,NA
"8873",0.3697,203,60390,1
"8874",0.415,203,60390,1
"8875",0.415,203,60390,2
"8876",0.3697,203,60390,NA
"8877",0.415,203,60390,1
"8878",0.31,203,60390,1
"8879",0.415,203,60390,1
"8880",0.5237,203,60390,1
"8881",0.5237,203,60390,1
"8882",0.4168,203,60390,2
"8883",0.3627,203,60390,1
"8884",0.5237,203,60390,1
"8885",0.3627,203,60390,1
"8886",0.3697,203,60390,1
"8887",0.3697,203,60390,1
"8888",0.3697,203,60390,1
"8889",0.3697,203,60390,NA
"8890",0.1847,203,60390,NA
"8891",0.3697,203,60390,NA
"8892",0.3697,203,60390,1
"8893",0.3627,203,60390,NA
"8894",0.4168,203,60390,NA
"8895",0.4168,203,60390,1
"8896",0.2223,203,60390,2
"8897",0.4168,203,60390,2
"8898",0.4168,203,60390,NA
"8899",0.4168,203,60390,1
"8900",0.4168,203,60390,1
"8901",0.5237,203,60390,1
"8902",0.4168,203,60390,2
"8903",0.4168,203,60390,NA
"8904",0.415,203,60390,1
"8905",0.415,203,60390,2
"8906",0.31,203,60390,1
"8907",0.3697,203,60390,1
"8908",0.3697,203,60390,NA
"8909",0.4852,203,60390,NA
"8910",0.2762,203,60390,1
"8911",0.3697,203,60390,NA
"8912",0.2762,203,60390,NA
"8913",0.2223,203,60390,1
"8914",0.5237,203,60390,NA
"8915",0.4168,203,60390,1
"8916",0.4168,203,60390,1
"8917",0.4558,203,60390,2
"8918",0.4558,203,60390,1
"8919",0.2793,203,60390,1
"8920",0.4168,203,60390,2
"8921",0.4168,203,60390,1
"8922",0.3697,203,60390,1
"8923",0.1997,203,60390,1
"8924",0.2762,203,60390,1
"8925",0.3697,203,60390,1
"8926",0.1847,203,60390,1
"8927",0.2762,203,60390,NA
"8928",0.31,203,60390,NA
"8929",0.415,203,60390,2
"8930",0.415,203,60390,1
"8931",0.3316,203,60390,1
"8932",0.415,203,60390,NA
"8933",0.415,203,60390,1
"8934",0.5237,203,60390,2
"8935",0.4168,203,60390,1
"8936",0.5237,203,60390,1
"8937",0.4558,203,60390,1
"8938",0.4558,203,60390,1
"8939",0.4168,203,60390,1
"8940",0.5237,203,60390,1
"8941",0.5237,203,60390,1
"8942",0.5237,203,60390,NA
"8943",0.4168,203,60390,1
"8944",0.3627,203,60390,NA
"8945",0.4168,203,60390,1
"8946",0.5237,203,60390,1
"8947",0.4558,203,60390,NA
"8948",0.4227,203,60390,1
"8949",0.4227,203,60390,NA
"8950",0.3013,203,60390,NA
"8951",0.3924,203,60390,2
"8952",0.3924,203,60390,NA
"8953",0.4227,203,60390,2
"8954",0.4227,203,60390,2
"8955",0.3924,203,60390,2
"8956",0.3924,203,60390,1
"8957",0.3246,203,60390,1
"8958",0.3013,203,60390,1
"8959",0.3924,203,60390,NA
"8960",0.5237,203,60390,NA
"8961",0.4558,203,60390,NA
"8962",0.4558,203,60390,1
"8963",0.4227,203,60390,NA
"8964",0.1504,203,60390,1
"8965",0.3246,203,60390,1
"8966",0.3822,203,60390,1
"8967",0.4227,203,60390,1
"8968",0.4227,203,60390,1
"8969",0.4227,203,60390,1
"8970",0.4227,203,60390,2
"8971",0.3924,203,60390,1
"8972",0.3924,203,60390,1
"8973",0.3924,203,60390,NA
"8974",0.4227,203,60390,NA
"8975",0.3895,203,60390,NA
"8976",0.3123,203,60390,NA
"8977",0.3895,203,60390,NA
"8978",0.2332,203,60390,1
"8979",0.1601,203,60390,1
"8980",0.2909,203,60390,NA
"8981",0.3895,203,60390,2
"8982",0.5391,203,60390,1
"8983",0.3895,203,60390,NA
"8984",0.3123,203,60390,1
"8985",0.3895,203,60390,1
"8986",0.3013,203,60390,2
"8987",0.3924,203,60390,1
"8988",0.3924,203,60390,1
"8989",0.3895,203,60390,1
"8990",0.1997,203,60390,NA
"8991",0.3895,203,60390,NA
"8992",0.3123,203,60390,1
"8993",0.2909,203,60390,1
"8994",0.1997,203,60390,1
"8995",0.1997,203,60390,1
"8996",0.3895,203,60390,1
"8997",0.3123,203,60390,1
"8998",0.2332,203,60390,1
"8999",0.3123,203,60390,NA
"9000",0.3123,203,60390,NA
"9001",0.3123,203,60390,1
"9002",0.3123,203,60390,2
"9003",0.2705,203,60390,1
"9004",0.3123,203,60390,1
"9005",0.3123,203,60390,NA
"9006",1.6978,211,60170,2
"9007",1.6978,211,60170,2
"9008",1.4775,211,60170,1
"9009",1.6978,211,60170,1
"9010",4.3656,211,60170,2
"9011",1.2809,211,60170,1
"9012",1.7146,211,60170,1
"9013",1.7146,211,60170,1
"9014",1.7146,211,60170,1
"9015",1.5549,211,60170,1
"9016",1.2751,211,60170,1
"9017",1.2751,211,60170,1
"9018",1.2751,211,60170,2
"9019",1.2751,211,60170,1
"9020",1.2751,211,60170,1
"9021",1.4775,211,60170,1
"9022",1.4775,211,60170,1
"9023",1.2751,211,60170,2
"9024",1.5123,211,60170,1
"9025",1.5123,211,60170,NA
"9026",1.5123,211,60170,1
"9027",1.5123,211,60170,NA
"9028",1.5123,211,60170,1
"9029",1.5549,211,60170,NA
"9030",1.5549,211,60170,2
"9031",1.5549,211,60170,1
"9032",1.5123,211,60170,NA
"9033",1.5549,211,60170,NA
"9034",1.5549,211,60170,NA
"9035",0.888,211,60170,1
"9036",1.7786,211,60170,NA
"9037",1.6978,211,60170,NA
"9038",1.7146,211,60170,NA
"9039",4.3656,211,60170,NA
"9040",4.3656,211,60170,1
"9041",3.2614,211,60170,NA
"9042",1.7146,211,60170,NA
"9043",1.7146,211,60170,NA
"9044",1.7146,211,60170,1
"9045",1.2809,211,60170,1
"9046",1.2809,211,60170,1
"9047",1.6978,211,60170,1
"9048",4.3656,211,60170,2
"9049",1.7146,211,60170,1
"9050",1.7146,211,60170,1
"9051",1.7146,211,60170,1
"9052",1.5549,211,60170,1
"9053",1.5549,211,60170,NA
"9054",1.9392,211,60170,1
"9055",1.9392,211,60170,1
"9056",1.9392,211,60170,1
"9057",1.4893,211,60170,1
"9058",1.3097,211,60170,1
"9059",2.3161,211,60170,NA
"9060",1.9392,211,60170,2
"9061",1.9392,211,60170,1
"9062",1.4893,211,60170,NA
"9063",1.9392,211,60170,1
"9064",1.9392,211,60170,1
"9065",1.4893,211,60170,1
"9066",2.0944,211,60170,1
"9067",1.7786,211,60170,1
"9068",1.7786,211,60170,1
"9069",1.2751,211,60170,NA
"9070",1.6978,211,60170,1
"9071",1.2751,211,60170,1
"9072",1.4775,211,60170,1
"9073",1.1096,211,60170,1
"9074",1.6978,211,60170,NA
"9075",1.2751,211,60170,NA
"9076",0.9053,211,60170,1
"9077",1.2751,211,60170,1
"9078",1.6978,211,60170,1
"9079",2.3161,211,60170,1
"9080",2.3161,211,60170,1
"9081",2.3161,211,60170,2
"9082",2.3161,211,60170,2
"9083",1.1293,211,60170,1
"9084",1.5123,211,60170,1
"9085",0.797,211,60170,1
"9086",1.9392,211,60170,NA
"9087",1.9392,211,60170,2
"9088",1.9392,211,60170,1
"9089",1.5123,211,60170,1
"9090",0.9475,211,60170,1
"9091",1.2751,211,60170,NA
"9092",1.6978,211,60170,1
"9093",1.2751,211,60170,NA
"9094",1.1096,211,60170,1
"9095",1.6978,211,60170,1
"9096",1.2751,211,60170,2
"9097",1.5123,211,60170,NA
"9098",1.5549,211,60170,1
"9099",1.5123,211,60170,2
"9100",1.5549,211,60170,1
"9101",1.5549,211,60170,1
"9102",1.5123,211,60170,NA
"9103",1.5549,211,60170,NA
"9104",1.5549,211,60170,1
"9105",1.5123,211,60170,2
"9106",1.5549,211,60170,2
"9107",1.5123,211,60170,NA
"9108",1.5123,211,60170,NA
"9109",1.5549,211,60170,1
"9110",1.5549,211,60170,2
"9111",1.6121,202,60770,NA
"9112",1.3265,202,60770,1
"9113",0.991,202,60770,1
"9114",0.991,202,60770,2
"9115",1.2043,202,60770,1
"9116",1.2043,202,60770,1
"9117",1.6121,202,60770,NA
"9118",0.991,202,60770,1
"9119",1.6121,202,60770,1
"9120",2.1156,202,60770,1
"9121",1.2043,202,60770,1
"9122",0.873,202,60770,1
"9123",0.873,202,60770,NA
"9124",1.008,202,60770,1
"9125",0.7527,202,60770,1
"9126",1.3265,202,60770,1
"9127",1.06,202,60770,1
"9128",1.3265,202,60770,NA
"9129",0.6627,202,60770,NA
"9130",1.3265,202,60770,1
"9131",1.6121,202,60770,1
"9132",1.6121,202,60770,1
"9133",1.6121,202,60770,1
"9134",1.3265,202,60770,1
"9135",0.991,202,60770,NA
"9136",0.991,202,60770,2
"9137",1.3265,202,60770,1
"9138",1.6121,202,60770,1
"9139",1.1079,202,60770,1
"9140",0.9779,202,60770,1
"9141",0.873,202,60770,1
"9142",0.754,202,60770,NA
"9143",0.754,202,60770,NA
"9144",0.873,202,60770,1
"9145",0.754,202,60770,2
"9146",1.008,202,60770,NA
"9147",0.7527,202,60770,1
"9148",0.754,202,60770,NA
"9149",0.7527,202,60770,1
"9150",1.008,202,60770,NA
"9151",0.754,202,60770,2
"9152",0.8745,202,60770,NA
"9153",1.3951,202,60770,1
"9154",1.0097,202,60770,1
"9155",0.7527,202,60770,NA
"9156",0.754,202,60770,1
"9157",0.8499,202,60770,1
"9158",1.8219,202,60770,1
"9159",1.8219,202,60770,NA
"9160",1.1066,202,60770,1
"9161",0.8499,202,60770,NA
"9162",0.8499,202,60770,1
"9163",0.8499,202,60770,1
"9164",0.8499,202,60770,1
"9165",0.7527,202,60770,1
"9166",0.754,202,60770,1
"9167",0.8745,202,60770,NA
"9168",1.008,202,60770,1
"9169",1.3975,202,60770,1
"9170",1.0097,202,60770,1
"9171",0.8745,202,60770,1
"9172",1.0097,202,60770,1
"9173",1.008,202,60770,1
"9174",0.9779,202,60770,NA
"9175",1.1079,202,60770,1
"9176",1.1079,202,60770,NA
"9177",0.9779,202,60770,NA
"9178",0.8351,202,60770,1
"9179",0.946,202,60770,1
"9180",1.2731,202,60770,NA
"9181",1.1079,202,60770,NA
"9182",1.1079,202,60770,1
"9183",0.9779,202,60770,NA
"9184",0.9779,202,60770,NA
"9185",1.1079,202,60770,1
"9186",1.8219,202,60770,NA
"9187",0.8499,202,60770,1
"9188",1.5488,202,60770,1
"9189",1.8219,202,60770,1
"9190",0.8499,202,60770,NA
"9191",0.8499,202,60770,1
"9192",0.8499,202,60770,NA
"9193",2.3724,202,60770,1
"9194",1.8219,202,60770,NA
"9195",2.3724,202,60770,NA
"9196",1.1066,202,60770,NA
"9197",3.3203,202,60770,NA
"9198",0.4243,202,60770,1
"9199",1.1066,202,60770,1
"9200",1.2731,202,60770,2
"9201",1.1079,202,60770,1
"9202",1.1237,202,60770,NA
"9203",0.8351,202,60770,NA
"9204",1.2731,202,60770,2
"9205",1.6003,202,60770,NA
"9206",0.9779,202,60770,NA
"9207",0.9779,202,60770,NA
"9208",1.1237,202,60770,2
"9209",1.813,202,60770,1
"9210",0.9779,202,60770,1
"9211",0.9779,202,60770,1
"9212",1.2731,202,60770,1
"9213",1.6003,202,60770,NA
"9214",0.9779,202,60770,1
"9215",1.3398,112,131130,NA
"9216",1.1713,112,131130,1
"9217",1.8128,112,131130,1
"9218",0.9947,112,131130,1
"9219",1.2953,112,131130,2
"9220",3.6531,112,131130,2
"9221",0.9947,112,131130,NA
"9222",1.2953,112,131130,NA
"9223",1.2953,112,131130,1
"9224",1.2953,112,131130,1
"9225",3.6531,112,131130,NA
"9226",1.2953,112,131130,NA
"9227",1.4642,112,131130,1
"9228",1.7583,112,131130,NA
"9229",1.0009,112,131130,NA
"9230",1.7164,112,131130,1
"9231",1.5293,112,131130,1
"9232",1.2953,112,131130,1
"9233",3.6531,112,131130,NA
"9234",1.2953,112,131130,NA
"9235",0.9947,112,131130,1
"9236",1.8128,112,131130,NA
"9237",1.2953,112,131130,2
"9238",1.2953,112,131130,NA
"9239",1.2953,112,131130,NA
"9240",3.6531,112,131130,NA
"9241",5.0115,112,131130,2
"9242",1.2953,112,131130,2
"9243",1.96,112,131130,1
"9244",2.5722,112,131130,1
"9245",1.3398,112,131130,1
"9246",2.8261,112,131130,NA
"9247",1.96,112,131130,2
"9248",1.96,112,131130,1
"9249",2.5722,112,131130,1
"9250",1.3398,112,131130,NA
"9251",1.3398,112,131130,2
"9252",1.3398,112,131130,NA
"9253",1.3398,112,131130,1
"9254",1.96,112,131130,2
"9255",0.6693,112,131130,NA
"9256",1.3398,112,131130,NA
"9257",1.0706,112,131130,NA
"9258",1.96,112,131130,2
"9259",1.5293,112,131130,2
"9260",2.8261,112,131130,1
"9261",2.8261,112,131130,2
"9262",3.3919,112,131130,NA
"9263",3.3919,112,131130,1
"9264",3.3919,112,131130,1
"9265",3.9113,112,131130,NA
"9266",2.8261,112,131130,NA
"9267",2.1103,112,131130,NA
"9268",3.3919,112,131130,1
"9269",3.3919,112,131130,NA
"9270",1.4642,112,131130,NA
"9271",1.3398,112,131130,1
"9272",1.3398,112,131130,NA
"9273",1.96,112,131130,1
"9274",1.3398,112,131130,1
"9275",0.798,112,131130,1
"9276",1.5293,112,131130,NA
"9277",1.0738,112,131130,2
"9278",1.0738,112,131130,2
"9279",0.9345,112,131130,1
"9280",1.0738,112,131130,2
"9281",1.0738,112,131130,2
"9282",1.0738,112,131130,NA
"9283",0.798,112,131130,2
"9284",0.9345,112,131130,1
"9285",1.0738,112,131130,1
"9286",1.2755,112,131130,2
"9287",1.7164,112,131130,2
"9288",2.8261,112,131130,2
"9289",0.798,112,131130,2
"9290",1.0738,112,131130,1
"9291",1.4937,112,131130,1
"9292",0.798,112,131130,2
"9293",1.7164,112,131130,NA
"9294",1.2755,112,131130,1
"9295",1.0738,112,131130,1
"9296",1.5293,112,131130,NA
"9297",1.0738,112,131130,NA
"9298",1.0738,112,131130,2
"9299",0.9152,112,131130,1
"9300",1.4937,112,131130,1
"9301",2.4444,112,131130,NA
"9302",1.7164,112,131130,1
"9303",1.2755,112,131130,2
"9304",1.2953,112,131130,2
"9305",1.4937,112,131130,2
"9306",1.0738,112,131130,2
"9307",0.8449,213,482090,NA
"9308",0.5566,213,482090,1
"9309",0.352,213,482090,1
"9310",0.4156,213,482090,NA
"9311",0.6104,213,482090,1
"9312",0.352,213,482090,1
"9313",0.298,213,482090,1
"9314",0.263,213,482090,1
"9315",0.5003,213,482090,1
"9316",0.263,213,482090,NA
"9317",0.298,213,482090,1
"9318",0.352,213,482090,NA
"9319",0.298,213,482090,1
"9320",0.298,213,482090,1
"9321",0.263,213,482090,1
"9322",0.263,213,482090,1
"9323",0.263,213,482090,NA
"9324",0.3302,213,482090,2
"9325",0.3842,213,482090,1
"9326",0.3842,213,482090,1
"9327",0.3842,213,482090,1
"9328",0.5003,213,482090,1
"9329",0.3842,213,482090,1
"9330",0.5566,213,482090,1
"9331",0.8449,213,482090,1
"9332",0.4156,213,482090,NA
"9333",0.6104,213,482090,1
"9334",0.4558,213,482090,1
"9335",0.1918,213,482090,NA
"9336",0.3842,213,482090,NA
"9337",0.298,213,482090,NA
"9338",0.298,213,482090,NA
"9339",0.3302,213,482090,1
"9340",0.3842,213,482090,1
"9341",0.3302,213,482090,1
"9342",0.6018,213,482090,NA
"9343",0.6018,213,482090,1
"9344",0.3302,213,482090,1
"9345",0.43,213,482090,1
"9346",0.3302,213,482090,NA
"9347",0.298,213,482090,NA
"9348",0.5003,213,482090,1
"9349",0.43,213,482090,1
"9350",0.5003,213,482090,1
"9351",0.3302,213,482090,NA
"9352",0.7002,213,482090,1
"9353",0.3302,213,482090,1
"9354",0.3842,213,482090,NA
"9355",0.3842,213,482090,1
"9356",0.263,213,482090,1
"9357",0.263,213,482090,NA
"9358",0.399,213,482090,1
"9359",0.298,213,482090,1
"9360",0.352,213,482090,NA
"9361",0.263,213,482090,2
"9362",0.3842,213,482090,1
"9363",0.3302,213,482090,1
"9364",0.3302,213,482090,1
"9365",0.43,213,482090,1
"9366",0.3842,213,482090,1
"9367",0.3842,213,482090,2
"9368",0.3302,213,482090,NA
"9369",0.3842,213,482090,NA
"9370",0.43,213,482090,1
"9371",0.5003,213,482090,NA
"9372",0.6104,213,482090,1
"9373",0.4558,213,482090,1
"9374",0.298,213,482090,1
"9375",0.263,213,482090,NA
"9376",0.352,213,482090,1
"9377",0.298,213,482090,NA
"9378",0.263,213,482090,1
"9379",0.263,213,482090,1
"9380",0.5236,213,482090,1
"9381",0.298,213,482090,NA
"9382",0.6104,213,482090,NA
"9383",0.399,213,482090,NA
"9384",0.5566,213,482090,NA
"9385",0.4156,213,482090,1
"9386",0.7703,213,482090,1
"9387",0.4558,213,482090,1
"9388",0.3842,213,482090,NA
"9389",0.5236,213,482090,NA
"9390",0.298,213,482090,NA
"9391",0.352,213,482090,NA
"9392",0.399,213,482090,1
"9393",0.298,213,482090,NA
"9394",0.399,213,482090,NA
"9395",0.263,213,482090,NA
"9396",0.399,213,482090,1
"9397",0.4156,213,482090,NA
"9398",0.4558,213,482090,NA
"9399",0.4156,213,482090,1
"9400",0.5566,213,482090,1
"9401",0.7703,213,482090,NA
"9402",0.4156,213,482090,1
"9403",0.4558,213,482090,NA
"9404",0.6104,213,482090,1
"9405",0.5566,213,482090,1
"9406",0.4424,202,160270,1
"9407",0.3153,202,160270,NA
"9408",0.3153,202,160270,1
"9409",1.0085,202,160270,1
"9410",0.4443,202,160270,1
"9411",0.5978,202,160270,1
"9412",0.5978,202,160270,1
"9413",0.5978,202,160270,1
"9414",0.5978,202,160270,NA
"9415",0.5978,202,160270,1
"9416",0.7293,202,160270,2
"9417",0.6193,202,160270,1
"9418",0.3877,202,160270,1
"9419",0.3877,202,160270,1
"9420",0.6193,202,160270,NA
"9421",0.3503,202,160270,NA
"9422",0.3877,202,160270,1
"9423",0.3305,202,160270,1
"9424",0.4443,202,160270,1
"9425",0.5539,202,160270,NA
"9426",0.6193,202,160270,1
"9427",0.6193,202,160270,1
"9428",0.6193,202,160270,1
"9429",0.8065,202,160270,NA
"9430",0.3153,202,160270,1
"9431",0.3877,202,160270,1
"9432",0.4443,202,160270,1
"9433",0.4424,202,160270,1
"9434",0.4443,202,160270,NA
"9435",1.1589,202,160270,1
"9436",1.0085,202,160270,1
"9437",0.5978,202,160270,1
"9438",0.3503,202,160270,NA
"9439",0.6193,202,160270,1
"9440",0.6193,202,160270,1
"9441",0.3153,202,160270,1
"9442",0.8065,202,160270,1
"9443",0.422,202,160270,1
"9444",0.6193,202,160270,1
"9445",0.4443,202,160270,1
"9446",0.5785,202,160270,1
"9447",0.4443,202,160270,NA
"9448",0.3877,202,160270,NA
"9449",0.4691,202,160270,1
"9450",0.3503,202,160270,1
"9451",0.3877,202,160270,1
"9452",0.3877,202,160270,NA
"9453",0.3877,202,160270,NA
"9454",0.3503,202,160270,NA
"9455",0.4691,202,160270,1
"9456",1.1589,202,160270,1
"9457",0.5978,202,160270,NA
"9458",1.0085,202,160270,1
"9459",1.0085,202,160270,1
"9460",0.6869,202,160270,1
"9461",0.6869,202,160270,2
"9462",0.3503,202,160270,1
"9463",0.5192,202,160270,1
"9464",0.4691,202,160270,1
"9465",0.3877,202,160270,1
"9466",0.3877,202,160270,1
"9467",0.3503,202,160270,1
"9468",0.3503,202,160270,NA
"9469",0.3877,202,160270,NA
"9470",0.6869,202,160270,1
"9471",0.5978,202,160270,1
"9472",0.6869,202,160270,1
"9473",0.5978,202,160270,1
"9474",0.5978,202,160270,1
"9475",0.6869,202,160270,1
"9476",0.422,202,160270,NA
"9477",0.4443,202,160270,1
"9478",0.3373,202,160270,1
"9479",0.3153,202,160270,NA
"9480",0.5785,202,160270,NA
"9481",0.6193,202,160270,2
"9482",0.3153,202,160270,1
"9483",0.5978,202,160270,1
"9484",0.422,202,160270,1
"9485",0.4443,202,160270,NA
"9486",0.4443,202,160270,1
"9487",1.1589,202,160270,NA
"9488",0.422,202,160270,1
"9489",0.4424,202,160270,NA
"9490",0.4443,202,160270,NA
