"","SERNUM","CTBAND","ADULTH","DEPCHLDH","GROSS2","HHINC","PSU","TENURE"
"4070",1283,6,3,0,542,850,88,1
"4071",1575,4,3,1,564,850,107,1
"4072",2037,5,2,2,463,850,140,1
"4073",3067,2,3,0,707,850,208,4
"4074",3276,2,2,3,388,850,224,2
"4075",1342,4,3,0,739,851,93,1
"4076",1966,5,2,0,497,851,134,1
"4077",3036,7,2,2,460,851,206,1
"4078",2512,5,2,1,469,852,172,1
"4079",3359,1,2,2,503,852,229,1
"4080",1878,7,3,1,479,853,127,1
"4081",1747,4,3,0,294,855,118,1
"4082",2116,6,3,0,639,855,147,1
"4083",4331,1,4,0,904,855,295,1
"4084",2927,1,2,0,522,856,200,1
"4085",2679,5,2,3,500,857,183,1
"4086",4378,3,3,1,320,857,299,4
"4087",4082,4,4,0,733,858,279,1
"4088",1890,4,2,3,395,859,129,1
"4089",3323,1,4,0,688,859,227,1
"4090",2443,1,2,2,439,860,168,1
"4091",4401,7,2,2,436,860,300,1
"4092",4635,5,2,0,477,860,317,1
"4093",2026,4,1,0,767,862,139,1
"4094",4015,6,3,3,458,862,274,1
"4095",14,6,3,1,603,864,1,1
"4096",662,2,2,0,602,864,48,1
"4097",2715,4,4,0,618,864,184,1
"4098",655,4,1,0,605,865,47,1
"4099",2072,8,2,0,533,865,142,1
"4100",3554,2,4,1,377,865,242,2
"4101",2569,2,2,0,499,866,176,1
"4102",2661,5,2,0,729,866,182,1
"4103",669,1,2,2,403,867,48,1
"4104",2917,5,2,2,455,867,199,1
"4105",1075,5,2,0,548,868,74,1
"4106",3098,2,4,1,827,868,211,2
"4107",3851,5,4,1,662,868,264,1
"4108",104,5,2,2,469,869,7,1
"4109",4365,3,2,0,416,869,298,1
"4110",8,2,2,0,358,870,1,4
"4111",270,6,3,0,875,870,19,1
"4112",302,3,2,0,395,872,21,4
"4113",2225,3,2,1,438,872,155,1
"4114",2865,6,3,0,309,872,196,1
"4115",4407,5,3,0,440,872,301,1
"4116",632,4,2,0,356,873,45,1
"4117",441,1,2,0,409,874,32,1
"4118",3555,2,2,2,451,874,242,1
"4119",613,5,2,0,505,875,44,1
"4120",3873,6,2,2,350,875,265,4
"4121",3704,4,2,0,483,876,253,1
"4122",1404,4,2,0,380,877,97,1
"4123",1839,5,2,2,478,877,125,1
"4124",4442,3,3,0,530,877,303,1
"4125",1169,5,2,2,485,878,81,1
"4126",1905,2,2,2,343,878,130,2
"4127",4078,2,4,0,714,878,279,1
"4128",804,5,2,1,479,879,57,1
"4129",872,7,2,2,473,880,62,1
"4130",2150,4,1,0,733,880,149,1
"4131",4116,5,2,2,472,880,282,1
"4132",2667,6,2,1,460,883,182,1
"4133",3544,7,2,1,504,883,241,1
"4134",109,8,3,1,640,884,7,1
"4135",462,4,2,3,366,884,33,1
"4136",633,6,4,0,475,884,45,1
"4137",1160,5,2,0,554,884,80,1
"4138",1385,6,2,1,494,884,96,1
"4139",1387,7,3,1,468,884,96,1
"4140",2410,3,3,0,466,884,166,1
"4141",3361,9,2,2,422,884,229,4
"4142",710,5,2,2,486,885,50,1
"4143",982,1,2,0,540,886,69,1
"4144",2059,4,2,2,433,887,142,1
"4145",2140,5,3,0,634,887,149,1
"4146",4596,5,2,2,482,887,314,1
"4147",4522,4,2,0,505,888,308,1
"4148",1480,5,2,2,452,890,102,1
"4149",3717,5,1,1,314,890,254,1
"4150",3771,7,2,0,557,891,258,1
"4151",2061,7,2,1,435,892,142,1
"4152",4107,2,2,2,416,892,281,1
"4153",3290,5,2,2,496,893,225,1
"4154",389,5,2,2,494,894,28,1
"4155",1526,3,2,1,370,894,104,4
"4156",4255,2,2,0,521,895,290,1
"4157",298,3,3,0,411,896,21,1
"4158",3894,6,2,2,492,896,267,1
"4159",97,5,2,2,426,897,7,1
"4160",401,3,2,2,347,898,28,1
"4161",2721,2,4,0,843,898,185,1
"4162",3200,5,2,0,495,898,218,1
"4163",3818,1,2,2,428,899,262,2
"4164",2168,5,2,0,514,900,150,1
"4165",2741,5,2,1,476,900,187,1
"4166",758,5,2,1,475,901,53,1
"4167",786,2,2,0,441,901,55,1
"4168",1991,4,2,2,490,901,135,1
"4169",3131,5,2,0,508,901,213,1
"4170",2700,5,2,0,480,902,184,1
"4171",3903,5,2,1,497,902,267,1
"4172",731,8,2,0,497,903,52,1
"4173",394,1,2,0,360,904,28,2
"4174",1622,2,2,0,461,905,111,1
"4175",2143,5,2,0,479,905,149,1
"4176",2954,2,3,1,321,905,201,1
"4177",4227,2,2,2,494,905,289,1
"4178",2292,4,2,0,418,906,159,1
"4179",4257,6,2,0,478,906,290,1
"4180",1120,4,2,3,441,907,77,1
"4181",4007,2,2,3,487,908,274,1
"4182",4190,3,1,0,556,908,287,1
"4183",3101,4,2,0,399,910,211,1
"4184",2285,3,4,0,634,912,158,1
"4185",706,3,2,0,832,913,50,2
"4186",3510,2,2,1,392,914,239,1
"4187",2221,2,2,1,363,916,154,2
"4188",2417,5,2,0,527,916,166,1
"4189",914,3,3,0,379,919,65,1
"4190",2010,6,2,1,369,919,137,1
"4191",1330,2,3,1,372,921,92,1
"4192",4019,5,2,2,603,921,275,1
"4193",2722,4,2,3,395,923,185,1
"4194",4228,9,2,0,433,923,289,4
"4195",2444,1,2,0,421,925,168,4
"4196",3513,6,3,0,479,925,240,1
"4197",4014,2,2,4,483,926,274,1
"4198",2233,2,2,0,559,928,155,1
"4199",99,4,3,1,507,929,7,1
"4200",440,5,2,2,500,929,31,1
"4201",4360,6,2,0,435,929,297,1
"4202",2340,4,2,1,332,930,161,1
"4203",3906,6,2,0,547,930,267,1
"4204",4459,7,1,0,455,930,304,1
"4205",2894,3,2,0,352,931,197,2
"4206",1793,3,2,2,343,934,121,1
"4207",1068,5,1,2,379,935,74,1
"4208",3224,5,2,4,455,936,220,1
"4209",3937,5,2,0,575,936,270,1
"4210",1908,7,2,3,432,937,130,1
"4211",3598,4,3,0,414,937,245,1
"4212",870,7,1,0,580,938,62,1
"4213",1812,4,2,2,301,939,123,1
"4214",3145,4,2,0,427,939,215,1
"4215",3590,9,2,2,431,940,244,4
"4216",124,2,4,0,810,942,8,1
"4217",1046,5,2,2,478,942,73,1
"4218",2950,5,3,0,612,942,201,1
"4219",3970,4,2,2,367,942,272,1
"4220",1852,3,3,0,419,943,126,1
"4221",2111,3,2,0,443,943,146,1
"4222",908,4,3,0,584,945,64,1
"4223",642,4,3,1,322,949,46,1
"4224",2252,7,2,4,408,949,156,1
"4225",2916,5,2,1,558,949,198,1
"4226",45,5,2,3,546,950,3,1
"4227",3831,4,2,0,445,951,263,1
"4228",4297,4,2,0,393,952,293,1
"4229",2872,5,3,0,516,953,196,1
"4230",691,3,2,3,324,955,49,1
"4231",2023,7,2,2,482,955,138,1
"4232",4294,5,2,2,495,956,293,1
"4233",386,2,3,0,361,957,27,1
"4234",242,6,2,0,537,958,17,1
"4235",260,5,2,3,326,959,18,1
"4236",2394,7,2,2,484,960,165,1
"4237",3423,4,2,0,424,960,234,1
"4238",2454,4,3,0,746,962,168,1
"4239",1268,4,2,3,347,965,87,1
"4240",4098,5,3,0,459,965,280,1
"4241",1788,1,2,2,393,966,121,4
"4242",1206,4,2,1,368,967,83,1
"4243",2355,5,2,2,533,967,162,1
"4244",3500,2,3,1,456,967,238,1
"4245",1435,6,3,1,680,968,99,1
"4246",390,1,3,0,501,969,28,1
"4247",2326,5,2,2,471,970,161,1
"4248",4607,4,2,3,402,971,314,1
"4249",874,2,2,0,413,972,62,1
"4250",2172,4,2,0,372,972,150,1
"4251",634,3,2,0,379,975,45,1
"4252",915,5,2,1,394,975,65,1
"4253",4170,4,2,1,389,977,285,1
"4254",2659,4,2,0,300,979,181,1
"4255",1051,5,2,2,423,981,73,1
"4256",4512,5,2,1,428,981,307,1
"4257",2646,4,3,1,434,982,181,1
"4258",3216,6,2,0,540,984,220,1
"4259",2517,5,3,0,644,985,172,1
"4260",94,6,2,2,468,986,6,1
"4261",728,7,2,0,509,986,52,1
"4262",1552,4,4,0,493,986,106,1
"4263",2402,2,2,1,444,986,165,1
"4264",1637,5,2,1,418,987,111,1
"4265",773,4,2,2,412,989,55,1
"4266",1171,4,3,0,644,989,81,1
"4267",3674,4,2,0,385,989,251,1
"4268",4283,4,2,1,377,990,292,1
"4269",4598,4,2,1,362,991,314,1
"4270",2024,6,2,2,346,993,139,1
"4271",1198,6,2,0,540,994,82,1
"4272",3055,5,1,1,308,994,207,1
"4273",3878,5,3,0,866,994,265,1
"4274",1274,7,2,2,330,995,88,4
"4275",3529,5,2,2,373,996,241,1
"4276",3664,6,4,0,637,996,250,1
"4277",586,4,2,2,367,997,42,1
"4278",717,2,1,0,604,998,51,1
"4279",2514,5,2,0,592,998,172,1
"4280",3454,2,3,2,544,998,235,2
"4281",2849,2,2,0,582,999,194,1
"4282",631,5,2,0,453,1001,45,1
"4283",2030,3,1,0,783,1001,139,1
"4284",599,2,2,0,488,1004,42,1
"4285",2081,5,5,1,518,1004,143,1
"4286",3543,5,2,1,522,1004,241,1
"4287",1817,6,2,2,466,1005,123,1
"4288",1696,6,2,1,458,1006,115,1
"4289",2996,6,2,2,416,1006,204,1
"4290",4395,5,2,0,512,1006,300,1
"4291",262,8,2,3,575,1007,19,1
"4292",1380,7,2,0,329,1007,96,1
"4293",1346,7,3,1,768,1008,93,1
"4294",2630,3,3,2,553,1008,180,1
"4295",3564,3,5,0,798,1008,243,1
"4296",1066,3,1,0,532,1009,74,1
"4297",1951,6,2,0,453,1011,133,1
"4298",3902,5,2,0,523,1012,267,1
"4299",1432,4,4,0,539,1013,99,4
"4300",3663,5,3,0,799,1013,250,1
"4301",114,2,2,0,481,1015,8,1
"4302",3696,7,2,3,512,1015,252,1
"4303",3688,2,3,1,374,1021,251,1
"4304",1909,2,2,0,480,1024,130,1
"4305",2170,5,2,0,559,1024,150,1
"4306",2649,3,2,2,393,1024,181,1
"4307",1724,2,2,2,412,1026,117,1
"4308",4073,4,2,0,453,1026,279,1
"4309",4608,3,2,1,375,1026,314,1
"4310",1492,6,2,4,470,1028,103,1
"4311",3880,4,2,0,467,1029,266,1
"4312",1259,6,2,2,420,1030,87,1
"4313",1566,6,2,0,626,1031,107,1
"4314",3119,5,2,0,447,1032,213,1
"4315",4590,6,4,0,846,1032,313,1
"4316",3051,7,2,0,663,1033,207,1
"4317",1774,5,3,0,789,1034,120,1
"4318",2373,2,3,1,433,1034,164,1
"4319",113,2,3,0,798,1036,8,1
"4320",4408,5,2,2,481,1037,301,1
"4321",1408,3,2,2,391,1038,97,1
"4322",877,6,2,1,423,1039,62,1
"4323",2913,1,3,2,339,1039,198,1
"4324",2388,6,2,2,476,1040,164,1
"4325",2761,7,2,0,445,1041,188,1
"4326",1486,6,2,0,557,1045,102,1
"4327",1126,2,2,0,448,1046,78,1
"4328",3901,6,3,0,868,1046,267,1
"4329",1595,4,2,1,352,1047,109,1
"4330",3167,5,4,0,496,1047,216,1
"4331",3788,4,2,0,424,1048,260,1
"4332",1403,6,2,0,522,1050,97,1
"4333",1807,5,3,0,642,1051,123,1
"4334",3690,2,3,0,666,1051,251,2
"4335",2728,5,2,6,475,1054,185,1
"4336",247,3,3,0,380,1057,17,1
"4337",3277,6,2,0,460,1061,224,1
"4338",3328,1,3,2,643,1068,227,1
"4339",304,5,2,0,582,1069,21,1
"4340",4163,4,2,3,224,1070,285,1
"4341",3047,7,2,1,363,1071,207,1
"4342",1219,4,2,2,333,1073,84,1
"4343",897,5,4,0,638,1075,64,1
"4344",2660,4,2,2,368,1076,181,1
"4345",66,5,2,0,460,1077,5,1
"4346",4534,5,3,1,604,1077,309,1
"4347",19,3,4,3,443,1082,1,1
"4348",2276,5,2,2,472,1082,158,1
"4349",774,6,2,0,540,1084,55,1
"4350",81,3,4,1,621,1085,6,1
"4351",305,6,2,1,443,1085,21,1
"4352",1436,4,2,1,429,1085,99,1
"4353",3792,7,2,1,508,1085,260,1
"4354",3173,3,2,1,345,1086,217,1
"4355",1258,2,4,1,748,1089,87,1
"4356",4356,3,2,0,409,1089,297,1
"4357",1636,4,2,0,412,1090,111,1
"4358",3320,2,3,0,452,1090,227,1
"4359",3292,4,3,1,540,1091,225,1
"4360",2934,2,4,0,700,1094,200,1
"4361",2275,7,2,2,400,1096,158,1
"4362",1382,6,2,0,525,1097,96,1
"4363",2636,5,2,3,433,1098,180,1
"4364",3031,2,2,0,510,1099,206,1
"4365",712,3,3,1,588,1101,51,1
"4366",2511,7,2,2,454,1103,172,1
"4367",3278,5,2,0,544,1103,224,1
"4368",1914,6,3,0,493,1107,130,1
"4369",2423,5,4,0,831,1107,166,1
"4370",3968,5,2,2,419,1107,272,1
"4371",234,4,2,0,493,1108,16,1
"4372",1180,5,2,0,431,1108,81,4
"4373",1397,6,2,2,484,1109,97,1
"4374",3528,7,2,0,509,1109,240,1
"4375",4487,1,2,3,405,1109,305,2
"4376",1084,3,2,1,339,1111,75,1
"4377",1479,7,2,2,345,1111,102,4
"4378",3801,4,2,0,459,1111,261,1
"4379",1431,2,2,0,470,1113,99,1
"4380",1177,7,2,0,535,1114,81,1
"4381",4467,5,2,0,599,1114,304,1
"4382",4101,6,2,0,509,1115,281,1
"4383",1903,4,2,2,363,1116,130,1
"4384",400,4,2,0,345,1118,28,1
"4385",2439,7,2,2,549,1118,167,1
"4386",2071,4,2,1,486,1120,142,1
"4387",2654,3,2,3,412,1120,181,1
"4388",1319,7,2,0,699,1121,91,1
"4389",3868,2,2,0,469,1121,265,1
"4390",252,4,2,1,384,1123,18,1
"4391",2296,1,3,0,414,1123,159,1
"4392",4551,5,2,3,520,1123,311,1
"4393",803,5,2,2,447,1124,57,1
"4394",2122,4,1,0,303,1124,147,1
"4395",1061,3,2,0,393,1126,74,1
"4396",2042,5,4,2,418,1126,140,1
"4397",1627,5,2,0,474,1131,111,1
"4398",2467,5,2,3,438,1131,169,1
"4399",798,2,2,0,536,1132,56,1
"4400",2153,5,4,5,403,1133,149,1
"4401",492,3,2,0,368,1136,35,1
"4402",1054,6,2,0,545,1139,73,1
"4403",2124,5,2,2,446,1140,147,1
"4404",2618,4,3,1,549,1143,179,1
"4405",3695,7,1,0,462,1143,252,1
"4406",284,3,3,1,570,1145,20,1
"4407",1820,5,3,2,482,1146,124,1
"4408",2758,6,2,1,454,1147,188,1
"4409",4400,5,2,0,444,1147,300,1
"4410",4449,6,3,1,489,1149,303,1
"4411",3452,7,2,2,420,1150,235,1
"4412",3537,5,2,0,539,1152,241,1
"4413",742,7,2,0,546,1153,52,1
"4414",1009,5,3,1,477,1153,70,1
"4415",1802,2,2,0,580,1153,122,1
"4416",4419,1,2,0,494,1153,301,2
"4417",1282,6,3,0,576,1154,88,1
"4418",1505,6,2,0,467,1155,103,1
"4419",1208,6,2,1,431,1160,83,1
"4420",1401,6,2,0,569,1160,97,1
"4421",2729,4,3,2,536,1162,185,1
"4422",2406,7,2,2,418,1163,165,1
"4423",754,5,2,0,568,1165,53,1
"4424",46,7,2,4,424,1167,3,1
"4425",3120,5,2,0,425,1167,213,1
"4426",35,4,2,2,313,1168,2,1
"4427",697,5,2,2,455,1168,50,1
"4428",307,7,2,0,510,1169,21,1
"4429",1481,4,2,0,372,1170,102,1
"4430",4618,7,2,3,448,1171,315,1
"4431",582,4,2,0,408,1172,41,1
"4432",975,6,3,0,518,1172,68,1
"4433",4036,7,2,2,512,1177,276,1
"4434",2418,5,2,2,487,1179,166,1
"4435",1590,7,2,0,453,1180,108,1
"4436",581,7,3,0,701,1181,41,1
"4437",176,3,4,0,739,1182,12,1
"4438",1902,5,3,1,425,1186,130,1
"4439",2214,4,2,0,452,1189,154,1
"4440",3453,4,3,1,628,1189,235,1
"4441",4405,7,2,0,422,1189,300,1
"4442",1411,5,2,0,560,1191,97,1
"4443",3430,4,1,0,719,1191,234,3
"4444",76,1,2,0,348,1193,5,4
"4445",2289,7,2,0,498,1193,158,1
"4446",3157,6,3,0,741,1195,216,1
"4447",4124,2,3,0,450,1200,282,1
"4448",615,6,2,2,458,1202,44,1
"4449",1530,5,2,2,415,1204,105,1
"4450",2031,5,2,0,459,1204,139,1
"4451",1157,3,3,0,454,1206,80,1
"4452",1406,5,3,1,474,1208,97,1
"4453",3895,5,3,0,610,1208,267,1
"4454",3952,5,2,1,474,1208,271,1
"4455",2332,4,3,0,360,1210,161,1
"4456",4597,4,4,0,616,1213,314,1
"4457",4484,5,4,0,512,1218,305,1
"4458",737,6,2,0,519,1219,52,1
"4459",2540,7,2,1,455,1219,174,1
"4460",4088,6,2,0,610,1219,280,1
"4461",1434,4,1,0,840,1224,99,1
"4462",3864,5,2,0,541,1224,265,1
"4463",445,3,2,2,391,1227,32,1
"4464",2212,5,2,2,379,1232,154,4
"4465",3770,7,1,0,465,1233,258,1
"4466",306,5,2,0,510,1234,21,1
"4467",3977,5,2,2,423,1237,272,1
"4468",1149,4,2,0,385,1241,80,1
"4469",3692,7,2,2,473,1242,252,1
"4470",2674,6,2,2,457,1243,182,1
"4471",82,2,2,2,377,1244,6,1
"4472",610,4,2,0,459,1244,44,1
"4473",2139,6,2,2,475,1246,149,1
"4474",490,7,2,0,525,1248,35,1
"4475",4300,6,2,0,570,1250,294,1
"4476",1383,6,2,1,460,1251,96,1
"4477",4321,4,3,0,450,1252,294,1
"4478",1642,3,2,1,287,1254,112,1
"4479",4525,5,2,2,545,1254,309,1
"4480",2146,2,2,0,413,1256,149,1
"4481",3280,5,2,0,504,1257,224,1
"4482",3896,4,2,2,364,1264,267,1
"4483",3189,6,2,0,552,1269,217,1
"4484",3844,2,2,0,450,1271,263,1
"4485",256,6,2,0,569,1273,18,1
"4486",122,6,3,2,438,1275,8,1
"4487",1407,4,2,2,361,1275,97,4
"4488",3155,6,2,0,573,1276,216,1
"4489",602,3,1,0,868,1278,43,1
"4490",1635,4,2,1,477,1279,111,1
"4491",1721,6,2,1,534,1281,117,1
"4492",3976,6,2,0,442,1281,272,1
"4493",202,6,2,0,489,1282,14,1
"4494",1349,4,3,1,623,1282,94,1
"4495",4079,5,2,2,502,1283,279,1
"4496",1173,6,2,0,550,1284,81,1
"4497",3662,5,3,0,690,1285,250,1
"4498",2100,6,1,2,360,1289,145,1
"4499",3181,1,2,0,1005,1290,217,1
"4500",743,7,2,2,476,1291,52,1
"4501",1033,3,2,2,340,1300,72,1
"4502",3062,7,2,0,556,1300,208,1
"4503",293,5,4,0,687,1301,20,1
"4504",3821,2,2,0,443,1301,262,1
"4505",736,7,2,2,375,1303,52,1
"4506",1475,6,3,0,747,1305,102,1
"4507",416,3,2,0,438,1307,30,1
"4508",3298,6,2,2,404,1307,225,1
"4509",3669,5,4,0,864,1309,250,1
"4510",4194,7,2,0,555,1309,287,1
"4511",1365,6,2,1,371,1310,95,1
"4512",2981,3,2,2,381,1311,203,1
"4513",432,2,3,0,680,1314,31,1
"4514",2669,4,2,3,370,1318,182,1
"4515",3918,7,2,2,427,1327,268,1
"4516",2389,5,2,0,471,1331,164,1
"4517",4037,7,2,3,483,1331,276,1
"4518",1172,5,3,0,641,1335,81,1
"4519",34,6,3,1,612,1337,2,1
"4520",2762,6,2,2,460,1338,188,1
"4521",3038,6,2,2,461,1341,206,1
"4522",1275,6,2,0,475,1347,88,1
"4523",3892,5,2,0,484,1348,266,1
"4524",2508,7,2,1,416,1349,172,1
"4525",4122,4,2,1,418,1349,282,1
"4526",2053,7,2,0,484,1351,141,1
"4527",1109,4,2,1,389,1355,77,1
"4528",563,5,2,0,629,1358,40,1
"4529",2065,7,2,0,446,1358,142,1
"4530",4219,5,2,2,441,1360,288,1
"4531",2441,6,2,1,373,1370,167,4
"4532",2662,7,2,1,495,1373,182,1
"4533",2515,6,2,0,440,1382,172,1
"4534",85,7,2,2,379,1384,6,1
"4535",614,7,2,0,318,1395,44,1
"4536",1053,4,2,0,411,1395,73,1
"4537",3444,2,2,1,279,1399,235,1
"4538",1485,3,3,1,539,1404,102,1
"4539",2766,7,5,0,732,1405,188,1
"4540",1520,3,4,0,601,1413,104,1
"4541",3974,7,2,1,445,1418,272,1
"4542",4065,5,4,0,938,1420,278,1
"4543",1693,2,2,2,368,1424,115,1
"4544",702,7,2,0,469,1427,50,1
"4545",395,1,4,0,641,1435,28,1
"4546",4156,6,5,1,796,1437,284,1
"4547",1730,5,2,1,448,1443,117,1
"4548",126,5,3,1,410,1444,9,1
"4549",4569,5,2,0,537,1448,312,1
"4550",4451,3,2,0,364,1449,303,1
"4551",2462,6,4,0,799,1451,169,1
"4552",206,5,2,0,448,1456,15,1
"4553",3525,7,3,1,318,1459,240,1
"4554",971,4,3,0,583,1464,68,1
"4555",2594,5,4,0,523,1465,177,1
"4556",4394,7,3,0,705,1467,300,1
"4557",3141,5,4,1,303,1469,214,1
"4558",3797,3,3,0,748,1469,260,1
"4559",4462,7,2,0,546,1470,304,1
"4560",2063,6,2,0,562,1472,142,1
"4561",2428,7,2,2,358,1475,167,1
"4562",3679,6,2,0,587,1477,251,1
"4563",267,5,4,0,704,1482,19,1
"4564",3151,6,2,0,503,1482,215,1
"4565",4565,7,2,2,414,1483,312,1
"4566",4030,9,1,0,662,1486,276,4
"4567",73,3,2,0,432,1494,5,1
"4568",585,6,3,0,376,1495,41,1
"4569",1117,7,2,0,588,1495,77,1
"4570",1849,3,3,2,430,1495,126,1
"4571",729,7,2,0,523,1496,52,1
"4572",4152,4,2,2,328,1496,284,1
"4573",4032,7,2,3,526,1503,276,1
"4574",3865,6,2,2,476,1506,265,1
"4575",3295,4,4,1,511,1508,225,1
"4576",3697,7,2,0,464,1511,252,1
"4577",3972,6,3,1,447,1517,272,1
"4578",4456,7,3,1,607,1519,303,1
"4579",3158,3,1,0,552,1526,216,1
"4580",49,6,2,0,502,1527,3,1
"4581",3,5,3,1,452,1532,1,1
"4582",2386,2,2,0,412,1533,164,4
"4583",4389,5,2,0,506,1534,300,1
"4584",51,3,2,0,382,1545,4,1
"4585",1770,6,2,0,489,1555,120,1
"4586",3589,3,1,0,542,1555,244,1
"4587",2210,7,2,3,457,1559,154,1
"4588",1114,6,2,3,497,1560,77,1
"4589",2316,6,2,0,545,1565,160,1
"4590",4306,2,3,0,816,1568,294,1
"4591",1712,5,3,5,694,1569,116,1
"4592",2664,7,2,1,456,1575,182,1
"4593",2502,2,3,3,707,1579,171,1
"4594",3033,5,2,0,558,1581,206,1
"4595",2057,5,2,2,465,1584,142,1
"4596",4453,5,2,0,324,1590,303,1
"4597",3174,5,3,2,722,1591,217,1
"4598",1124,3,3,0,594,1594,77,1
"4599",2002,6,3,0,708,1599,137,1
"4600",1196,6,4,0,723,1602,82,1
"4601",1578,6,2,0,469,1603,107,1
"4602",1801,3,3,0,545,1603,122,2
"4603",421,6,2,0,408,1609,30,1
"4604",2029,7,2,1,447,1615,139,1
"4605",3227,5,2,3,517,1619,221,1
"4606",108,6,2,2,412,1623,7,1
"4607",4573,8,3,0,558,1624,312,1
"4608",3527,7,2,3,451,1628,240,1
"4609",23,7,2,1,512,1632,2,1
"4610",41,7,2,0,513,1632,3,1
"4611",2123,4,2,1,330,1644,147,1
"4612",3524,6,2,3,443,1646,240,1
"4613",3275,6,3,2,471,1647,224,1
"4614",1472,6,3,0,771,1652,102,1
"4615",2622,7,2,0,533,1658,179,1
"4616",2348,3,4,0,852,1661,162,1
"4617",3698,7,2,0,422,1666,252,1
"4618",1378,6,2,1,473,1685,96,1
"4619",2400,4,2,2,326,1686,165,4
"4620",594,7,2,0,470,1690,42,1
"4621",3237,4,2,2,363,1690,221,1
"4622",1722,5,2,0,523,1703,117,1
"4623",619,7,3,1,510,1705,44,1
"4624",3907,6,3,0,821,1716,267,1
"4625",1328,3,1,2,310,1719,92,1
"4626",4463,7,2,3,617,1719,304,1
"4627",2350,5,2,3,443,1729,162,1
"4628",2397,5,4,0,428,1730,165,1
"4629",583,6,2,2,490,1744,41,1
"4630",4208,2,2,0,450,1744,288,1
"4631",1123,4,2,0,397,1746,77,1
"4632",4478,7,2,0,527,1750,305,1
"4633",3415,8,2,2,547,1772,233,1
"4634",1218,6,1,0,702,1782,84,1
"4635",866,7,2,0,472,1796,61,1
"4636",2501,1,3,0,761,1797,171,1
"4637",4128,5,2,0,515,1802,282,1
"4638",2912,7,2,0,517,1804,198,1
"4639",1835,7,2,0,543,1806,124,1
"4640",288,7,2,2,446,1829,20,1
"4641",4393,7,2,0,479,1849,300,1
"4642",617,6,2,2,406,1879,44,1
"4643",1504,7,2,0,586,1880,103,1
"4644",2767,7,2,0,564,1904,188,1
"4645",485,6,2,0,531,1912,35,1
"4646",1500,6,2,0,442,1923,103,1
"4647",561,4,3,0,568,1948,39,1
"4648",3018,5,2,2,430,1949,205,1
"4649",1567,7,4,0,729,1958,107,1
"4650",3561,6,2,2,546,1967,243,1
"4651",2590,1,2,1,368,1976,177,1
"4652",2027,3,2,0,6530,1979,139,1
"4653",2815,5,3,0,514,2020,192,1
"4654",1070,5,2,1,449,2026,74,1
"4655",515,7,3,0,478,2031,37,1
"4656",11,3,2,2,418,2032,1,1
"4657",2416,7,2,2,405,2033,166,1
"4658",264,7,2,0,490,2068,19,1
"4659",4117,8,3,0,505,2073,282,1
"4660",92,4,2,0,383,2078,6,1
"4661",2393,7,2,0,607,2078,165,1
"4662",2496,5,3,1,786,2103,171,1
"4663",2841,2,3,0,544,2163,194,1
"4664",2309,6,2,0,580,2230,160,1
"4665",2055,7,2,1,501,2260,142,1
"4666",3193,5,2,0,592,2267,218,1
"4667",1470,8,2,1,475,2270,102,1
"4668",4572,8,2,1,483,2334,312,1
"4669",2563,6,2,0,591,2336,175,1
"4670",539,7,2,2,408,2366,38,1
"4671",489,6,5,0,880,2412,35,4
"4672",1487,7,2,2,459,2418,102,1
"4673",2277,6,2,1,460,2444,158,1
"4674",1062,3,1,0,653,2473,74,1
"4675",1974,6,2,2,495,2521,134,1
"4676",2755,7,2,2,504,2602,188,1
"4677",3681,8,2,2,416,2607,251,1
"4678",1488,8,2,0,523,2665,102,1
"4679",1313,2,2,0,282,2735,91,4
"4680",3866,7,4,0,326,2818,265,1
"4681",4657,8,2,0,525,2865,318,1
"4682",522,2,2,1,383,2867,37,1
"4683",2156,8,2,0,555,2930,149,1
"4684",4031,7,2,2,419,2946,276,1
"4685",3464,4,2,0,492,2949,237,1
"4686",913,4,2,0,445,2978,64,1
"4687",486,7,2,1,403,3004,35,1
"4688",2868,6,1,0,706,3035,196,1
"4689",4521,7,4,0,481,3078,308,1
"4690",4413,6,2,3,381,3190,301,1
"4691",459,7,2,0,596,3492,33,1
"4692",1976,5,2,0,494,3669,135,1
"4693",3429,5,2,0,527,4092,234,1
"4694",3605,2,2,3,400,5870,245,2
"4695",2438,7,1,0,608,6350,167,1
